RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021
394889,524,"Mount Vernon, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98710,98523,98468,98252,97932,97501,97029,96702,96461,96176,95946,95758,95734,95640,95594,95619,95629,95579,95408,95208,94947,94693,94427,94342,94197,94091,93863,93719,93683,93623,93707,93698,93743,93601,93513,93354,93281,93228,93295,93430,93643,93763,93825,93818,93821,93796,93773,93714,93687,93669,93785,93958,94228,94485,94855,95162,95417,95634,95915,96186,96412,96718,97207,97808,98308,98694,99033,99413,99851,100168,100551,101053,101676,102308,102897,103569,104410,105279,106113,106791,107413,108023,108598,109162,109841,110600,111472,112295,113198,114192,115128,116095,116988,117982,118974,120010,121027,122048,123018,123972,124836,125897,126921,128003,128832,129780,130786,131741,132711,133733,134969,136218,137509,138706,139817,140879,141877,143077,144136,145156,146049,147089,148288,149489,150654,151914,153134,154303,155330,155942,156538,157007,157497,157912,158311,159342,160382,161542,162093,162757,163477,165767,168131,171950,174993,178284,180502,182503,184480,185680,187181,188699,190599
394787,525,"Lewiston, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159785,159106,158624,157287,156033,154513,153106,151761,150771,149932,149234,148561,148109,147779,147545,147210,146850,146148,145239,144206,143234,142188,141021,139872,138902,138087,137647,137374,137412,137276,137535,138348,139369,140031,140026,140110,140327,140707,141134,141757,142353,142828,143298,143630,143845,144394,145164,146343,147329,148357,149290,150194,151127,152024,152815,153470,154187,154920,155796,156557,157419,158401,159597,160743,161766,162447,163142,163646,164418,165212,166197,167162,168233,169484,170962,172371,173717,174929,176113,177029,178012,179172,180585,181859,183183,184648,186102,187609,188984,190363,191606,192701,194151,195861,197739,199425,201039,202796,204434,205973,207454,209107,210894,212476,214066,215867,217949,220067,222126,224268,226149,227662,228798,230078,231539,232661,234050,235204,236902,238442,240057,241503,242655,243588,244403,245224,246098,246844,247599,248293,249224,250084,250787,250667,250743,250889,251758,252491,253333,254047,256686,259243,,278553,289855,295258,300012,303937,307687,312189,315610,318609
395092,526,"Shelton, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235790,236701,236929,237253,237179,237643,237652,237142,235404,234035,232346,230742,228916,227018,225356,223530,221657,219991,218590,217228,215414,213117,210600,208190,206288,204715,203512,202458,201636,201555,201308,201367,200846,200514,200066,199332,198578,197456,195799,193793,191875,190666,189576,188238,186683,185792,185149,184672,183624,182986,182522,182299,182099,181950,181764,181634,181309,181362,181365,181718,181865,182249,182861,183725,184731,185688,186577,187359,188020,188964,189786,190698,191215,191959,192797,193998,195003,195921,196839,197963,199209,200277,201113,201728,202222,202840,203653,204736,206075,207283,208501,209643,210924,212370,213612,214920,215868,216990,218058,219471,220897,222172,223380,224661,226177,227881,229357,230689,231602,232833,234174,235762,237439,238878,236129,233567,231677,234323,237057,239908,242311,244338,246267,248342,250151,251338,252686,255173,258487,262053,264940,266747,268215,269270,270748,272288,273835,275749,277589,279906,282189,284960,288063,290831,293479,295195,296809,296851,297108,297736,299706,302092,304695,307352,309873,313274,317369,321555,326024,330755,339854,348059,357767,366609,380728,394427,407031,416744,427135,438139,451354
394309,527,"Albemarle, NC",Msa,NC,109897,109984,110252,110845,111434,112115,112599,113238,113789,114495,115404,116363,117248,117574,117801,118111,118676,119395,119871,120453,120923,121502,121729,121694,121542,121592,121864,122126,122625,123206,123882,124316,124800,125244,125756,126090,126282,126516,126568,126943,127173,127506,127646,127919,128330,128790,129126,129324,129416,129570,129695,130020,130160,130416,130416,130576,130741,131051,131489,131904,132259,132490,132606,132918,133454,134265,135070,135835,136718,137681,138480,139170,139832,140625,141291,141939,142627,143398,144111,144796,145591,146465,147226,147781,148237,148801,149308,149879,150183,150568,150920,151382,151747,152053,152432,152723,153065,153373,153747,153919,153991,153947,153737,153389,152950,152791,152572,152381,152042,151825,151553,151116,150478,149853,149224,148519,147580,146547,145696,145001,144337,143762,143383,143216,143087,142967,142864,142420,141893,141221,140574,139692,138979,138563,138354,137915,137407,136954,136611,136291,135967,135465,135014,134470,134149,133928,133790,133755,133565,133509,133387,133441,133308,133174,133050,133079,133161,133216,133312,133411,133460,133538,133708,133709,133641,133603,133827,134140,134361,134601,134867,135295,135766,136149,136513,136910,137427,138009,138528,139064,139628,140247,140868,141413,141945,142337,142648,142947,143398,143983,144524,145036,145416,145917,146454,147063,147703,148272,148896,149526,150206,150856,151383,152036,152583,153278,153799,154545,155225,155930,156502,157288,158162,159263,160289,161373,162369,163393,164343,164417,164302,164265,165088,165845,166636,167380,168194,168978,169860,170723,171554,172416,173328,174218,174928,175690,176522,177325,177513,177599,177752,178506,179235,180121,181044,181644,182186,182385,182888,183372,184753,186279,,193651,197845,200699,203380,206297,209016,211434,213737,216370
394570,528,"Enid, OK",Msa,OK,59076,59164,59294,59518,59751,59983,60255,60468,60644,60780,61062,61402,61780,62009,62187,62375,62589,62810,62933,63108,63295,63584,63800,63952,64012,64137,64280,64450,64559,64691,64867,65055,65264,65491,65706,65885,65984,66135,66320,66563,66742,66858,66918,67043,67243,66585,65733,64892,64974,65343,65688,66054,66292,66468,66550,66767,67931,69210,70331,70543,70141,69713,69257,69428,69646,69861,70089,70348,70624,70408,70158,70010,70301,70579,70943,71112,71425,71543,72028,72452,73170,74035,74918,75390,75417,75453,75646,76066,76575,77220,77779,78262,78669,79040,79447,79705,79882,79919,77404,74913,72493,72793,73152,73497,73719,73867,73999,74157,74365,73262,72177,71109,71331,71502,71689,71811,71974,72095,72350,72569,72789,71833,70988,70194,70533,70802,70956,71037,71010,70940,70116,69300,68555,68572,68647,68777,68871,69021,69124,69272,69365,68848,68448,68065,68333,68608,68902,69161,69274,69351,69399,69479,69540,69461,69397,69459,69735,70089,70366,70612,70758,70928,71093,71299,71479,71501,71556,71683,71939,72254,72555,72930,73219,73499,73749,74036,74289,74550,74779,75100,75511,76064,76595,77027,77377,77662,78059,78423,78800,78853,78879,78940,79241,79556,79846,80192,80462,80714,80869,81074,81331,81859,82401,82978,83483,84048,84593,84979,85376,85785,86172,86501,86740,87192,87674,88223,88630,88406,88233,88032,88394,88655,88868,88215,87579,87072,87498,87762,88095,88322,88817,89102,89455,89676,89900,90012,89865,89912,89809,90077,90135,90354,90561,91146,91517,90551,89282,88557,89193,90142,91016,91815,92513,93128,92754,92611,92651,93818,94722,95661,96718,97838
753893,529,"Jefferson, GA",Msa,GA,,126279,126991,127656,128533,128802,129219,129671,130300,130547,131503,133033,134893,136253,137557,138957,140137,140700,141022,141503,142166,142644,142948,143371,143944,144865,145926,146720,147365,147472,147943,148602,149508,150237,150626,151084,151686,152601,153684,154420,154818,154718,154701,155208,155938,156588,156946,157497,158274,159075,159910,160647,161975,165122,165834,165958,164139,164779,165127,165658,166097,166244,166135,166397,167266,167689,168071,168605,169736,170688,171243,171705,172011,172622,173561,174129,174516,174464,175316,176660,178130,179232,179509,179748,180251,181004,181758,182010,182012,182361,183543,184877,185857,186078,186544,186620,186825,186915,187353,187587,187193,186444,184943,184259,183633,183501,182693,181981,181381,181068,180620,179670,178248,176433,174804,173138,171657,170058,168637,167332,166292,165598,165176,164915,164323,163503,162646,161796,160806,159699,158422,156556,154704,153220,152288,151132,149843,148726,147813,146909,145975,144986,144289,143722,143243,142745,142358,142223,142006,141744,141518,141499,141775,142037,142414,142972,143694,144723,145644,146667,147371,148122,148754,149390,149989,150658,151378,152377,153387,154425,155322,156336,157379,158366,159054,159678,160350,161115,161960,162904,163851,164755,165614,166664,167796,168733,169535,170152,170862,171471,172169,173019,176090,179215,182129,183221,184565,185820,186873,187447,188153,188676,189419,190341,191272,192118,192980,194094,195162,196186,197340,198802,200408,202036,203777,205557,206919,208114,209321,210776,212668,214607,216852,219002,221412,223214,224754,226387,228530,230064,231124,232220,233038,233519,233669,234262,234932,235347,236122,236871,236946,237170,237984,239920,241647,243433,245311,247821,250048,252485,254769,257012,258855,261393,264865,271726,280417,289825,299312,307946,316141,323704
394629,530,"Georgetown, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178366,177556,177003,177011,176647,176091,174788,173736,173670,173948,176352,177705,179202,181631,185507,189327,191445,191647,191804,192029,193059,194553,193220,192589,191844,192177,191303,189766,190637,193167,194054,193346,189430,187760,190526,196242,201888,203633,204852,205478,205530,205759,206651,207165,208395,208971,210415,210930,211728,212827,213590,214709,215780,216546,216780,216124,216189,216227,216737,218074,220155,222512,224334,225057,225846,226501,227512,227927,228836,229936,230680,230978,231062,231666,232120,233214,234412,235578,236628,237078,237316,237435,237751,238445,239043,240455,242086,243110,243448,243353,243644,244235,245163,245766,245884,246282,246968,247598,248212,249032,251534,253658,256112,257894,260132,262396,265222,268949,272595,276838,281652,288652,295612,303128
394759,531,"Laconia, NH",Msa,NH,115184,115581,115991,116931,118031,119180,120404,121663,123188,124486,125652,126382,127252,128267,129683,131214,132643,133938,135114,136161,137308,138428,139903,141375,142878,144306,145471,146804,147982,149857,151410,153589,155612,158112,159958,161759,163371,164943,166283,168091,170511,173404,176182,179805,183416,186961,189336,191401,193112,194797,196620,198718,200866,202436,204141,205764,207928,209685,211207,212991,215076,217369,219222,221140,222904,224755,226027,228505,230451,232467,233870,235613,237336,237994,237759,238007,238520,239653,240000,238903,238846,238424,239408,239270,239784,239031,237601,235882,235942,236386,236154,235173,234065,233569,233611,233657,234228,234241,234381,233360,231663,229419,227910,226859,226222,225536,224926,224413,223933,223443,222656,221189,219157,216948,215127,213798,212826,212047,211440,211189,210937,211035,211140,211103,211162,210900,210972,210415,210237,209866,209680,209037,208253,207770,207367,206895,206237,205751,205451,205229,204865,204553,204132,203876,203561,203348,203280,203339,203346,203408,203504,203725,203784,203876,203954,204086,204123,204343,204746,205157,205496,205656,206033,206317,206600,206862,207231,207789,208323,209027,209840,210610,211230,211648,212213,212894,213403,213781,214112,214744,214573,214113,214050,215127,216496,217652,218434,218706,218679,218488,218271,218074,217949,217583,217521,217936,219355,220901,222139,223093,223618,224039,224931,225528,226325,227156,228514,230038,231813,234084,236244,238002,239765,241904,244378,246249,247459,249424,250267,252264,253068,255509,256979,258840,259850,260719,261042,261728,262350,262525,263993,265484,267534,267954,268646,268813,269684,270815,272612,274285,276199,277930,279603,280985,282180,283381,283959,286508,289315,295524,301134,307407,312920,318626,324611,331256,337357,346244,353972,367013,373882,384556
394365,532,"Batavia, NY",Msa,NY,78314,78727,78999,79475,79827,80198,80619,80841,80948,81166,81623,82210,82791,83363,83924,84384,84815,85249,85734,86164,86564,86937,87397,87947,88646,89414,90201,90851,91428,91982,92520,92998,93467,93979,94595,95204,95907,96550,97203,97688,97984,98199,98331,99144,100169,101658,102219,102648,102967,103876,104896,105690,106924,108307,109935,110725,111415,111965,113014,114050,115188,116314,117343,118340,119300,120271,121208,121942,122593,123165,123721,124334,124888,125152,125110,124889,124623,124357,124122,124353,124793,125331,125582,125906,126645,127141,127037,126562,126524,126818,127012,127323,127226,126794,125838,125377,124896,124370,123654,122809,121847,120688,119349,118245,117301,116404,115524,114647,114184,113645,113112,112498,111795,111041,110223,109458,108565,107805,107179,106769,106423,106126,105973,105953,105853,105794,105666,105658,105587,105398,105196,104825,104387,103857,103382,103064,102750,102446,102178,101993,101858,101607,101419,101168,100999,100783,100698,100646,100544,100389,100240,100197,100229,100353,100490,100602,100632,100654,100776,100904,100979,101011,101044,101091,101223,101454,101683,101786,101846,102044,102348,102794,103183,103609,104045,104462,104828,105175,105616,106039,106375,106653,106999,107388,107788,108178,108576,109004,109497,110019,110502,110907,111272,111672,112128,112570,113108,113699,114369,114948,115516,116099,116671,117175,117478,117826,118204,118868,119569,120335,121048,121777,122539,122966,123437,123849,124542,125180,125784,126366,126940,127406,127914,128385,128908,129486,130136,130846,131490,132068,132633,132837,133079,133380,134023,134612,135090,135689,136521,137477,138332,140030,140713,141355,140982,141822,142757,142941,143077,143451,144258,145466,146604,148239,149320,149813,150752,153110,156125,158508,160152,162391
753910,533,"Oxford, NC",Msa,NC,107758,108118,108367,109173,109809,110539,111189,111801,112301,112681,113291,114003,114740,115335,115845,116377,116830,117168,117400,117725,118204,118658,119028,119319,119580,119745,120048,120248,120562,120767,121116,121428,121645,121839,122082,122338,122540,122729,123042,123329,123484,123478,123594,123909,124301,124586,124948,125329,125738,126128,126578,127098,127391,127598,127827,128299,128837,129507,130147,130815,133682,135086,136533,135037,135097,135053,135725,136382,137213,138058,138777,139344,139847,140499,141316,142095,142748,143319,143914,144652,145378,146145,146917,147538,148160,148601,149190,149723,150009,150140,150049,150177,150321,150483,150653,150824,151014,151241,151455,151537,151329,151044,150742,150459,150146,149842,148548,147198,145875,145683,145412,145059,144380,143693,142849,142003,140944,139942,139015,138251,137413,136807,136375,136288,136074,135914,135602,134955,134303,133584,133094,132420,131612,130987,130449,130069,129723,129474,129280,129129,128927,128546,128086,127558,127119,126811,126569,126615,126524,126579,126559,126605,126548,126516,126560,126711,126829,126825,126783,126801,126853,126884,126840,126797,126712,126728,126795,127031,127253,127561,127786,128062,128336,128683,129075,129507,129974,130425,130821,131158,131542,132006,132524,133006,133471,133899,134338,134727,135148,135608,136099,136610,137098,137670,138279,138942,139622,140198,140667,141103,141692,142382,142946,143611,144229,145027,145604,146296,146897,147523,148137,148838,149567,150315,151062,152029,153157,154413,155503,156407,157053,157712,158412,159274,160157,161054,161902,162742,163464,164157,164837,165628,166450,167304,168126,168876,169576,170229,170574,170832,170945,171500,172155,172886,173641,174379,175131,175978,177153,178438,180392,182632,184848,187279,190104,191718,195766,200388,206559,213083,218773,225895
394490,534,"Columbus, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108038,107819,107641,107390,107300,105820,104373,102919,102889,102758,102610,102532,102445,102389,102307,102317,102379,102532,102662,102809,102807,102851,102875,102942,102929,102961,103012,103235,103405,103851,104141,104663,105123,105496,105938,106342,107055,107443,107929,108353,108867,109202,109537,109737,109715,109527,109461,109588,109864,109988,110139,110374,110507,110533,110405,110589,110953,111350,111159,110339,109447,108881,108587,108237,107881,107746,107838,107968,108131,108156,108332,108537,108806,108949,109236,109571,109859,110330,110888,111730,112392,113056,113847,114570,115021,115342,115679,116032,116369,116809,117458,117994,118364,118805,119242,119644,119846,120046,120316,120352,120623,120936,121475,121413,121293,121431,121860,123966,126537,129713,130765,131316,131545,132283,133057,133729,134264,134631
394923,535,"Norwalk, OH",Msa,OH,99980,100176,100348,100704,101055,101357,101701,102095,102604,103065,103554,104105,104665,105085,105462,105846,106270,106629,106978,107320,107643,107949,108218,108523,108754,108989,109238,109489,109804,110044,110389,110636,110928,111164,111476,111738,111935,112145,112392,112674,112960,113202,113464,112716,112090,111499,111740,112055,112102,112002,111640,111695,112537,113474,114121,114363,114661,114782,114974,115206,115557,115409,114893,114307,113902,113644,113581,114339,115932,117781,118955,119609,119745,119828,119795,120044,120292,120650,121091,121489,121430,121247,121280,121609,121855,122186,122510,122606,122864,122684,122619,121869,121555,120125,117377,113826,113061,113839,115352,115206,114845,114349,113941,113604,113240,112840,112653,112451,112251,112032,111897,111782,111444,110936,110397,109857,109305,108812,108385,108061,107797,107673,107706,107739,107680,107469,107209,106947,106604,106205,105843,105381,105015,104595,104290,103849,103409,103150,102914,102844,102689,102673,102505,102226,102018,101952,102001,102055,101866,101575,100869,99933,98888,97781,96930,96198,95088,92077,90042,88920,91812,94312,96345,96642,96338,96287,95723,95304,94871,95024,95046,95559,96044,96591,96961,96994,97319,97262,97249,97146,96909,96688,96310,96390,96691,97808,98999,99872,99846,99558,99576,99837,100169,100290,100458,100746,101138,101548,102079,102706,103345,103817,104172,104551,104842,105396,106012,106564,106917,107087,107690,108303,109101,109550,110047,110489,110883,111289,111614,111981,112167,112330,112524,112990,113573,114360,115150,115969,116635,117245,118195,118996,119499,119617,119880,120544,121189,122091,122666,123073,123325,123555,123707,123591,123729,124090,124711,124944,125372,125868,127636,129201,132078,134426,136927,138388,139484,140522,141583,143071,144808,146309
394362,536,"Barre, VT",Msa,VT,114466,114626,114962,115683,116289,116785,117233,117736,118388,119021,119858,120548,120916,121512,122107,122920,123571,124234,125298,126185,127201,128029,129096,130080,130763,131450,132204,133119,133854,134597,135420,136240,137069,137892,138788,139520,140069,140786,141561,142436,143250,144225,145400,147533,150143,153192,154351,155186,155377,156984,158558,160401,163109,166223,167344,166640,165669,166855,168545,170313,171935,173428,174815,176278,176624,176283,176229,177884,180204,182868,184502,186012,187099,188527,190115,191181,192560,194203,196305,198433,199978,201030,202604,204691,206894,208428,209191,209818,211064,212824,214163,214704,214968,215450,216286,217452,218671,218830,218290,217619,217354,216930,216452,216005,216105,215979,216008,215506,214595,213512,212315,211759,210954,210183,209414,208953,208669,208243,208017,207782,207630,207431,207299,207363,207446,207744,208105,207947,207402,206864,206989,207253,207199,206867,206601,206566,206510,206442,206543,206602,206745,206507,206411,206100,205929,205760,205742,205888,206166,206520,206886,207292,207683,207718,207454,207131,207083,207177,207199,207083,206915,206809,206641,206574,206437,206286,206057,205855,205908,205824,205861,205934,206107,206328,206422,206567,206815,207249,207652,207782,208150,208554,209342,209831,210192,210252,210274,210462,210477,210501,210513,210405,210567,211232,212458,213357,213778,214125,214589,215067,215350,215566,215725,216110,215376,214240,213368,213732,216240,218787,220509,222495,225484,229579,232168,234130,235575,236469,236580,236532,237966,233464,231541,228027,230702,230567,229040,227085,226352,226805,227455,226876,229533,232649,235776,235941,235912,234919,234082,232614,231807,230217,228693,230449,233058,236336,237030,238370,239699,242109,247426,253578,259693,262706,265858,270947,278796,283366,286177,287240,292316,296154
394750,537,"Kinston, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82968,83081,83240,83566,83938,84225,84510,84688,84885,84994,85078,85097,85067,85100,85141,85255,85375,85437,85417,85274,85163,84994,84873,84674,84489,84167,83832,83452,83202,82936,82678,82309,81937,81502,81035,80544,80039,79564,79129,78726,78370,78138,78049,78068,77980,77915,78178,78446,78641,78443,78189,77857,77416,77085,76784,76475,76251,76091,76002,75875,75739,75711,75605,75485,75333,75290,75233,75179,75092,75066,74992,74940,74877,74889,74907,75065,75267,75475,75537,75551,75507,75525,75511,75522,75493,75548,75637,75759,75917,76102,76287,76488,76672,76871,76993,77089,77277,77490,77727,77896,78066,78310,78553,78800,78959,79064,79113,79191,79333,79516,79738,79937,80190,80441,80777,81140,81521,81811,81962,82025,82109,82315,82530,82763,82894,83064,83231,83426,83652,83851,84110,84312,84564,84824,85177,85566,86044,86497,86879,87346,87741,88118,88207,88333,88483,88684,88995,89335,89739,89993,90215,90386,90609,90843,91131,91360,91615,91772,91811,91640,91528,91812,92274,92739,92977,93086,93285,93379,93635,93930,94593,95241,,98823,100912,102167,103338,104594,105805,106880,107879,108626
395131,538,"Sterling, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90054,89830,89735,89288,88804,88159,87572,86890,86227,85741,85492,85340,85118,84921,84921,85024,85131,85178,85288,85356,85264,84890,84562,84189,83867,83538,83291,83233,83123,83090,83046,83078,82977,82787,82547,82340,82169,82021,82073,82151,82358,82634,82912,83089,83070,83090,83095,83140,83141,83194,83316,83465,83553,83536,83598,83963,84415,84813,84969,85120,85320,85573,85874,86149,86478,86731,87014,87138,87279,87511,87906,88368,88744,89032,89235,89504,89836,90138,90441,90621,90871,91076,91301,91511,91813,92201,92633,93012,93305,93550,93790,94074,94337,94515,94668,94821,95052,95270,95523,95800,96116,96353,96560,96687,96973,97268,97640,97988,98281,98562,98751,98878,98910,98892,98937,99019,99185,99418,99681,99967,100231,100572,100927,101242,101528,101782,102111,102379,102706,102716,102545,102320,102381,102691,103035,103316,103150,102894,102657,102501,102345,102192,102646,103102,104342,105477,106776,107513,108298,109144,109993,110703,111316,111634
394956,539,"Palestine, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83513,83582,83491,83139,82691,82390,82152,81960,81787,81642,81614,81528,81686,81903,82170,82081,81898,81557,81539,81316,81170,80961,80743,80567,80444,80395,80349,80184,80075,80113,80212,80292,80251,80267,80401,80520,80654,80835,81025,81109,80934,80937,80943,81245,81534,82056,82563,82939,83291,83691,84189,84550,84744,84926,85165,85176,85308,85575,86200,86655,87154,87687,88315,88931,89397,89879,90162,90614,90988,91531,92172,92780,93420,93837,94376,94781,95283,95773,96171,96578,96553,96645,96683,97063,97456,97931,98501,99098,99547,99963,99997,99995,100004,100519,101106,101690,102130,102514,102770,102974,103236,103473,103510,103552,103654,104085,104404,104827,105148,105520,105828,106127,106336,106433,106633,106960,107377,107747,108083,108441,108259,108185,108047,108406,108638,108979,109392,109964,110337,110624,110592,110444,110293,110282,110336,110386,110438,110443,110551,110779,111559,112283,,116586,119190,120443,121429,122294,123406,124530,126095,127464
394540,540,"Dublin, GA",Msa,GA,66023,66183,66266,66573,66876,67224,67502,67748,67977,68213,68606,69043,69566,69928,70183,70402,70660,71016,71328,71563,71806,72004,72161,72276,72307,72488,72661,72926,73117,73407,73722,74001,74225,74328,74397,74481,74642,74802,74958,75172,75332,75467,75518,75782,75989,76229,76417,76677,76937,77170,77426,77671,78018,78337,78700,78986,79223,79465,79694,79999,80285,80631,81012,81487,81982,82453,82830,83118,83407,83755,84060,84380,84682,85173,85649,86094,86295,86578,86737,87074,87274,87661,87879,88113,88302,88652,88944,89182,89233,89327,89248,89293,89177,89204,89144,89194,89227,89320,89341,89276,88934,88660,88287,87930,87415,86641,86092,85602,85553,85381,84990,84363,83637,82953,82329,81599,80977,80349,80055,79756,78916,77989,77160,77049,76929,76902,76738,76545,76122,75737,75106,74513,73900,73615,73425,72924,72357,71747,71429,71046,70664,70332,70308,70233,70203,70044,69981,70018,69966,69932,69900,69949,70135,70286,70529,70732,71058,71407,71799,72210,72585,73038,73422,73831,74208,74576,74861,75183,75569,76033,76494,76979,77452,77872,78181,78512,78877,79268,79607,79981,80313,80649,80944,81436,81997,82554,83020,83386,83854,84220,84606,84841,85120,85428,85942,86451,87051,87461,87942,88382,88791,89165,89524,89920,90361,90724,91165,91617,92139,92528,92914,93379,94024,94768,95436,96027,96697,97422,98103,98670,99314,99955,100484,100852,101173,101503,101843,102367,102896,103558,104149,104554,104960,105372,106013,106517,106976,107337,107089,106753,106390,106808,107268,107775,108116,108428,108737,108822,108911,108997,109862,110778,112756,114261,115989,117000,118210,119543,120835,121733,122377,122867
